0.000000000000000000e+00,1.727431589792784337e+02,1.110728461715533797e+02,1.863111719039758043e+02,1.154934504607699921e+02,1.195442003909284949e+03,1.158360343951621871e+03,1.033131931157900226e+03,1.154322735560445835e+03,1.294346992637528956e+03,1.391834679567793046e+03,1.580315203625644699e+03,1.704651436505444508e+03,1.403644704180866256e+03,1.543531000378573708e+03,7.348561210123507408e+02,9.088638674966227882e+02,8.063905441147294368e+02,7.251645338900104889e+02,8.494334977834782876e+02,9.864270864196973889e+02,9.065231847260552058e+02,8.964718305900656787e+02,1.074829006158007360e+03,1.131955697139651193e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.024284656258244013e+02,7.434697069293319771e+01,9.086081360608403656e+01,1.185847738418280414e+03,1.161578539844245824e+03,1.070252873390788864e+03,1.142917444581102473e+03,1.222260655910597961e+03,1.268420153414793731e+03,1.516068326290367850e+03,1.668697620985230515e+03,1.241684883486508852e+03,1.366206383659087578e+03,6.883781095418593168e+02,8.366389401080572270e+02,7.856381900323306127e+02,6.838976390432204653e+02,8.838233329202620325e+02,9.382173478754309599e+02,8.645375484235548811e+02,8.451054512158719945e+02,9.957864910567745937e+02,1.064840945654029156e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088448496137768302e+02,6.337429553813434069e+01,1.189931959860741927e+03,1.165891031230502449e+03,1.053918626539548086e+03,1.150829935609188851e+03,1.273853562112290319e+03,1.314648443990241958e+03,1.512052642893965867e+03,1.655608478425965586e+03,1.314059306494080147e+03,1.443639338510222387e+03,6.938030483674760944e+02,8.757414986049629988e+02,7.726663584074146911e+02,6.816753342143651935e+02,8.453606678381945585e+02,9.617492601319288497e+02,8.854332406598623493e+02,8.803492711054948359e+02,1.037709649689043317e+03,1.090505916656478803e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122902038587143210e+02,1.202677667496408958e+03,1.185198062546207666e+03,1.078317490840474420e+03,1.165632000432732411e+03,1.238498607311495107e+03,1.253351116593092456e+03,1.528398661078966370e+03,1.686136727633433566e+03,1.247378862333942152e+03,1.363175402014191832e+03,6.811311292925124690e+02,8.293779056046914775e+02,7.823238239205212494e+02,6.968497750084725340e+02,8.871025242506837003e+02,9.485260196621663908e+02,8.863368508191691717e+02,8.406134164073532702e+02,1.008338268911593900e+03,1.095115049300286046e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170841068724108709e+03,1.142803714546860192e+03,1.040577226994862258e+03,1.120078030868191490e+03,1.237856436385996631e+03,1.301732409226524169e+03,1.507341664480041800e+03,1.646400972162446578e+03,1.295996137155935457e+03,1.422996124953023582e+03,6.706394046464988605e+02,8.389770528944893613e+02,7.546213083745683434e+02,6.598743385855880206e+02,8.361839531976846729e+02,9.456770471741079973e+02,8.609099587376027785e+02,8.569059987307985011e+02,1.020002790374007532e+03,1.067558205707012803e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.973790130308221364e+02,2.889282971593130469e+02,2.925942601695920757e+02,3.897250037466787376e+02,1.561215590302566852e+03,1.724476341294350277e+03,1.906224657954142231e+03,1.534835116441619675e+03,1.654738587360812062e+03,1.256369075875392355e+03,1.276553100696003867e+03,1.239843877025325128e+03,1.199354267419739472e+03,1.334916867376095070e+03,8.510725412270531933e+02,8.977921154199658531e+02,9.955094825165397197e+02,8.859827964642569214e+02,8.796984124686890709e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.763219325249428380e+02,3.517989307876325142e+02,5.126196819238223270e+02,1.511093091796893532e+03,1.740168923412525373e+03,1.769152374872893233e+03,1.428198370813907331e+03,1.680244501018908522e+03,1.234069394709303879e+03,1.247708298997657721e+03,1.204047772855739140e+03,1.172227741251912448e+03,1.294719922836256956e+03,9.068982507710958316e+02,9.238915118514681808e+02,1.003618342165907734e+03,9.444009262169975045e+02,9.619924285508939192e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.027472757080367955e+02,4.910551154728892129e+02,1.500121476660078770e+03,1.684031291199267571e+03,1.833738401502806255e+03,1.524957670019971829e+03,1.649747005199482601e+03,1.169783110703043349e+03,1.175200745679760757e+03,1.109584287904010125e+03,1.088308243058067319e+03,1.202417291290334788e+03,8.596922535754971477e+02,8.493366992264167266e+02,9.111906626878151201e+02,9.026697228662303587e+02,9.005683466122844720e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.285676942902673545e+02,1.459676497420948408e+03,1.702450781200335314e+03,1.798955465865932638e+03,1.485035833949416656e+03,1.589267912532376613e+03,1.231318602793608761e+03,1.240466167553080140e+03,1.201699583220730801e+03,1.153073073812123766e+03,1.287957372061471915e+03,8.437905003614473571e+02,8.838327170050757786e+02,9.721346052951772663e+02,8.753015268601080834e+02,8.836609742119011344e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.571779583754621399e+03,1.749750014572692180e+03,1.909950726649624812e+03,1.477645890926383800e+03,1.614487047786503581e+03,1.339469609550632867e+03,1.311102608476973046e+03,1.316093730125923230e+03,1.264603856114177233e+03,1.396725365918745865e+03,9.270129737164673998e+02,9.894097486044699963e+02,1.026903207649032993e+03,9.318464106280142687e+02,9.784944571147377701e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.541788599993928983e+02,9.485128253904325675e+02,6.897964376123946977e+02,8.276561510689814440e+02,1.491665975865409564e+03,1.527251147111150658e+03,1.533737215782911562e+03,1.501589544117422292e+03,1.610420734455744650e+03,1.130307572946916025e+03,1.061525560635478996e+03,1.059348250774044573e+03,1.152330417301054695e+03,1.215744291673092221e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.458016254554928537e+02,8.340631023071267691e+02,6.735688748985505754e+02,1.709617062130481145e+03,1.772966234334579440e+03,1.735328613040426717e+03,1.712767998390206003e+03,1.777613015922793238e+03,1.374881146532919274e+03,1.252684409908497400e+03,1.312973023331040395e+03,1.370374345655302932e+03,1.423642640004675513e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.518371066602039718e+02,8.909022890307325042e+02,1.837859023374032859e+03,1.911849224822581391e+03,1.874495660170308156e+03,1.840439389703635243e+03,1.904734463433193696e+03,1.610681982508476040e+03,1.527712601973930305e+03,1.609532776156903992e+03,1.628070347921997836e+03,1.666197853765406535e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.922267804056832574e+02,1.470401013460458444e+03,1.509632735339235751e+03,1.515965568617908502e+03,1.493724407174385078e+03,1.586162045735137099e+03,1.130803939737353176e+03,1.063591775005316094e+03,1.030222835192553021e+03,1.116257681474171477e+03,1.204774029048993043e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.615123994588152527e+03,1.620668734436236264e+03,1.644974677915183292e+03,1.591986415364840695e+03,1.726819029351579275e+03,1.423117188529296982e+03,1.340639050894446427e+03,1.255573717349448316e+03,1.383298701030837037e+03,1.466099332983357044e+03
