0.000000000000000000e+00,1.077548068951919049e+02,1.085809330725160180e+02,1.390707782285816165e+02,1.254897988926903452e+02,1.993072045562338189e+03,2.016352928267385323e+03,1.728116452819003825e+03,2.083848609544304054e+03,2.274105925686443697e+03,3.719364897246561213e+03,3.914447940039799960e+03,4.198013934753184913e+03,3.551493741320611207e+03,3.963625892331528576e+03,1.792340195550231783e+03,2.099572484985943447e+03,1.903628286173770903e+03,1.766398654616364638e+03,2.006665476730681121e+03,1.909896298100910826e+03,1.981620742505695716e+03,1.950249296565784334e+03,2.223400878836256652e+03,2.367183524247342120e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.636276138060382834e+01,9.154971859678995827e+01,7.920928890804785283e+01,1.985043234775130259e+03,1.984318243625590640e+03,1.703333337126123752e+03,2.080360814742969069e+03,2.179154295003618699e+03,3.541454868958062889e+03,3.735165523847811073e+03,4.055217127714062826e+03,3.359831632831491333e+03,3.732656973725899661e+03,1.706927964588691566e+03,2.271917081818920451e+03,2.034691977394716105e+03,1.703414396793904189e+03,2.172437829389197304e+03,1.865288656817585888e+03,1.913617813277299774e+03,1.890592517188837746e+03,2.123417316288891925e+03,2.300259380180871176e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.492446553842604828e+01,9.425865003028701494e+01,2.044291887697426318e+03,2.073353096795323381e+03,1.776719552446772695e+03,2.152045860599895150e+03,2.260267729045368924e+03,3.672674341439236741e+03,3.802274358582589684e+03,4.099936867491122030e+03,3.456624995379580014e+03,3.855820081110610772e+03,1.776800257235959180e+03,2.314233249009115298e+03,2.094623602221191959e+03,1.761752220942901658e+03,2.202637143191340783e+03,1.978323215391435269e+03,2.032534926880392049e+03,2.002065944447165293e+03,2.247702671450113030e+03,2.399070391720577845e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.907309804029273437e+01,1.756626128672280856e+03,1.774748248414982754e+03,1.585588068501382622e+03,1.804070316994537279e+03,1.847316344169353442e+03,3.545628299185359538e+03,3.770602015862010376e+03,4.089860836064531668e+03,3.387259170002153496e+03,3.824745638794900970e+03,9.803553209560251389e+02,8.144991303738177066e+02,9.597361035736740860e+02,6.924406873039921493e+02,9.848187374127851399e+02,1.860326539655507077e+03,1.937085351414260458e+03,1.910407747880115494e+03,2.120008436899633580e+03,2.288400588198571313e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.742363281013472715e+03,1.753840800750994504e+03,1.504119996627713135e+03,1.805574093916942729e+03,1.894396569347107743e+03,3.591761804428592313e+03,3.780525705579460464e+03,4.076511458362842859e+03,3.413142675756449989e+03,3.804442794882898397e+03,1.108525948942409968e+03,1.092795293819271137e+03,1.150970693299874938e+03,8.805503318014524439e+02,1.213394622850797759e+03,1.861201868999793305e+03,1.924274350148153189e+03,1.902021025051134302e+03,2.139781868212324753e+03,2.296791345207538143e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.641200969719905061e+02,4.005108869018101245e+02,3.954794103179950753e+02,4.738087115984079674e+02,3.176909267336261564e+03,2.642102960682832872e+03,2.304446838291926269e+03,3.113251257246914975e+03,2.849485229074544350e+03,2.336783619280621679e+03,2.052558803550483390e+03,2.207128060110560455e+03,2.090379216590230953e+03,2.275421481190385748e+03,2.094857935980660841e+03,2.274512196421598219e+03,2.341379207265079913e+03,2.199409919329561035e+03,2.268099065416725807e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.143763643615325805e+02,4.716657746307079719e+02,6.784438266885872508e+02,2.952587399995928081e+03,2.872170987562568826e+03,2.382490350776619380e+03,3.042333322795324875e+03,2.601951259951866632e+03,2.326751469678381000e+03,2.139562172895186450e+03,2.261436640190790058e+03,2.110999059192992718e+03,2.327256909052976425e+03,2.147717515422805263e+03,2.284430504150153865e+03,2.343936885584389074e+03,2.246645318094922004e+03,2.324206728193794333e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.219635341332947860e+02,4.275935977042313425e+02,3.272166173591658662e+03,3.336326800406334314e+03,3.909512045327860960e+03,3.322010293399709553e+03,3.248742331656963415e+03,2.093347773210299238e+03,1.906759012653694526e+03,2.055292982850587578e+03,1.931883990144651307e+03,2.132937315079097971e+03,2.010911695852055118e+03,2.120910904107535316e+03,2.165611641926847824e+03,2.111911867245376015e+03,2.211601984725788043e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.853606930375655679e+02,3.216877430137679312e+03,3.190617857204899792e+03,3.785293382763564296e+03,3.326013296859064212e+03,3.119835599950034521e+03,2.355486498451403349e+03,2.131062338149056814e+03,2.334464976939816097e+03,2.211076193238274755e+03,2.365815856968382377e+03,2.072836137274144676e+03,2.233566191297250498e+03,2.329608861369757960e+03,2.158277709123034583e+03,2.260024133488720963e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.261923325759746149e+03,2.886459194084608953e+03,2.600734056122515995e+03,3.273920950287298638e+03,2.784278978638375065e+03,2.374739238232470143e+03,2.265818745025353110e+03,2.353377706111800308e+03,2.316827747113114128e+03,2.365879975411610758e+03,2.218973597205994793e+03,2.462691386428312398e+03,2.519935752110161957e+03,2.294959602984336925e+03,2.414126235157196788e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.657320602256817210e+02,1.183259320950650817e+03,8.195404792709666708e+02,1.184885563693238964e+03,4.252378247171313888e+03,4.431394399536817218e+03,4.330744672311539034e+03,4.268270101455808799e+03,4.404496139187079280e+03,2.121769193270384676e+03,1.968607191676959701e+03,1.983586656831302889e+03,2.001425173708267039e+03,2.137234231934004129e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.979237091224380833e+02,9.579331883375170946e+02,5.598614926012354545e+02,3.770485694345418779e+03,3.709721813575800297e+03,3.771538104033040327e+03,3.761036833358961303e+03,3.785065414391498507e+03,2.364619320005844202e+03,2.185833211212932838e+03,2.372123790538754747e+03,2.071683520244033389e+03,2.223639471016326297e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.778094870918338302e+02,8.050565300951640211e+02,4.077620659921844435e+03,4.032761950943443480e+03,4.081170347515324465e+03,4.084038622691352884e+03,4.067042427474948909e+03,2.899778009523239234e+03,2.866792386480419736e+03,3.173834492949258674e+03,2.799625260640324541e+03,2.790358486311215529e+03
